User_ID,Install_Date,Language,Country,Mobile_Device
14216,2020-04-05,en,GB,"iPhone5,2"
14217,2020-04-04,en,IN,"iPad3,4"
14218,2020-04-07,en,GB,"iPhone8,1"
14219,2020-04-04,en,US,"iPad5,4"
14220,2020-04-07,id,ID,"iPhone5,2"
14221,2020-04-05,en,US,"iPhone3,2"
14222,2020-04-06,en,US,"iPhone7,1"
14223,2020-04-07,fr,FR,"iPhone6,2"
14224,2020-04-07,en,CA,"iPad4,1"
14225,2020-04-05,vi,VN,"iPhone3,1"
14226,2020-04-05,en,GB,"iPad4,1"
14227,2020-04-05,de,AT,"iPhone8,2"
14228,2020-04-07,en,US,"iPod4,1"
14229,2020-04-07,en,US,"iPad4,4"
14230,2020-04-05,en,US,"iPhone7,2"
14231,2020-04-04,en,US,"iPad4,4"
14232,2020-04-01,en,GB,"iPhone6,2"
14233,2020-04-02,el,GR,"iPhone5,4"
14234,2020-04-06,en,US,"iPad2,1"
14235,2020-04-04,en,US,"iPad2,5"
14236,2020-04-01,en,GB,"iPhone5,2"
14237,2020-04-02,en,AU,"iPhone8,1"
14238,2020-04-03,en,US,"iPhone5,3"
14239,2020-04-05,en,US,"iPhone8,1"
14240,2020-04-05,en,US,"iPhone5,1"
14241,2020-04-02,en,GB,"iPad5,4"
14242,2020-04-04,en,US,"iPhone8,1"
14243,2020-04-03,nl,LU,"iPhone7,2"
14244,2020-04-05,en,US,"iPhone5,2"
14245,2020-04-06,en,US,"iPhone6,1"
14246,2020-04-05,en,GB,"iPad4,4"
14247,2020-04-06,en,US,"iPhone7,2"
14248,2020-04-03,en,US,"iPhone6,1"
14249,2020-04-02,en,GB,"iPhone4,1"
14250,2020-04-07,en,US,"iPhone8,1"
14251,2020-04-05,en,US,"iPhone8,2"
14252,2020-04-07,en,ID,"iPhone4,1"
14253,2020-04-03,en,US,"iPhone8,2"
14254,2020-04-03,en,US,"iPhone3,3"
14255,2020-04-06,en,GB,"iPhone7,2"
14256,2020-04-03,nl,NL,"iPhone6,2"
14257,2020-04-01,en,GB,"iPad5,4"
14258,2020-04-06,en,CA,"iPhone3,1"
14259,2020-04-06,en,US,"iPhone8,1"
14260,2020-04-02,en,US,"iPad5,4"
14261,2020-04-07,en,US,"iPhone5,2"
14262,2020-04-04,en,ZA,"iPhone6,2"
14263,2020-04-04,en,US,"iPhone5,1"
14264,2020-04-01,en,TH,"iPhone8,1"
14265,2020-04-02,en,AU,"iPhone4,1"
14266,2020-04-07,ar,OM,"iPhone3,1"
14267,2020-04-04,en,US,"iPhone7,2"
14268,2020-04-03,en,US,"iPhone8,2"
14269,2020-04-07,en,US,"iPhone7,2"
14270,2020-04-04,en,US,"iPhone7,2"
14271,2020-04-04,en,US,"iPhone7,2"
14272,2020-04-01,en,US,"iPhone7,2"
14273,2020-04-06,en,US,"iPhone7,1"
14274,2020-04-06,en,US,"iPhone6,1"
14275,2020-04-06,en,US,"iPad6,8"
14276,2020-04-04,fr,FR,"iPhone8,1"
14277,2020-04-04,ka,GE,"iPhone5,1"
14278,2020-04-04,en,CH,"iPad5,1"
14279,2020-04-02,en,US,"iPad2,5"
14280,2020-04-05,en,AU,"iPhone7,2"
14281,2020-04-01,en,US,"iPad4,2"
14282,2020-04-05,en,US,"iPad2,5"
14283,2020-04-07,en,US,"iPhone8,1"
14284,2020-04-03,en,US,"iPhone8,1"
14285,2020-04-02,en,US,"iPhone7,1"
14286,2020-04-04,en,US,"iPad4,5"
14287,2020-04-07,en,US,"iPhone6,1"
14288,2020-04-07,en,US,"iPhone8,1"
14289,2020-04-07,en,US,"iPhone6,1"
14290,2020-04-06,en,US,"iPad3,4"
14291,2020-04-05,en,ES,"iPhone4,1"
14292,2020-04-04,tr,TR,"iPhone7,2"
14293,2020-04-06,en,NZ,"iPhone5,4"
14294,2020-04-07,en,US,"iPod5,1"
14295,2020-04-01,en,GB,"iPhone5,3"
14296,2020-04-05,id,ID,"iPhone4,1"
14297,2020-04-06,en,US,"iPad4,4"
14298,2020-04-06,pl,PL,"iPhone8,1"
14299,2020-04-06,en,GB,"iPhone5,4"
14300,2020-04-06,en,US,"iPad2,5"
14301,2020-04-06,en,US,"iPhone6,1"
14302,2020-04-05,ar,US,"iPhone7,2"
14303,2020-04-04,fr,CA,"iPhone6,1"
14304,2020-04-06,en,GB,"iPhone5,2"
14305,2020-04-07,en,US,"iPad2,5"
14306,2020-04-02,ar,SA,"iPhone6,1"
14307,2020-04-06,en,US,"iPhone8,2"
14308,2020-04-05,en,US,"iPhone7,1"
14309,2020-04-03,en,US,"iPad2,5"
14310,2020-04-02,ar,AE,"iPhone7,2"
14311,2020-04-04,en,US,"iPhone6,1"
14312,2020-04-02,en,US,"iPhone6,1"
14313,2020-04-03,en,GB,"iPhone3,2"
14314,2020-04-04,en,US,"iPhone7,2"
14315,2020-04-06,en,US,"iPhone8,2"
14316,2020-04-06,de,DE,"iPad5,3"
14317,2020-04-06,en,US,"iPhone6,1"
14318,2020-04-05,en,US,"iPhone7,2"
14319,2020-04-03,en,CA,"iPhone7,2"
14320,2020-04-05,en,GB,"iPhone5,4"
14321,2020-04-04,en,AU,"iPhone6,2"
14322,2020-04-06,en,US,"iPhone7,2"
14323,2020-04-03,en,AU,"iPhone5,2"
14324,2020-04-06,de,DE,"iPhone7,2"
14325,2020-04-03,en,CA,"iPhone6,1"
14326,2020-04-04,en,GB,"iPhone5,2"
14327,2020-04-07,th,TH,"iPhone6,1"
14328,2020-04-04,da,DK,"iPhone3,1"
14329,2020-04-06,nl,NL,"iPhone4,1"
14330,2020-04-04,en,AU,"iPhone8,1"
14331,2020-04-06,en,US,"iPhone7,2"
14332,2020-04-04,ja,JP,"iPhone6,1"
14333,2020-04-04,en,US,"iPhone7,2"
14334,2020-04-06,en,US,"iPhone7,1"
14335,2020-04-01,en,US,"iPhone8,2"
14336,2020-04-02,es,US,"iPhone7,2"
14337,2020-04-06,en,AU,"iPhone7,2"
14338,2020-04-04,da,DK,"iPad5,3"
14339,2020-04-03,en,MY,"iPhone4,1"
14340,2020-04-03,en,CA,"iPhone3,1"
14341,2020-04-06,en,US,"iPhone8,1"
14342,2020-04-04,en,GB,"iPhone5,2"
14343,2020-04-07,en,US,"iPhone5,3"
14344,2020-04-01,en,US,"iPhone6,1"
14345,2020-04-05,en,AU,"iPhone6,2"
14346,2020-04-05,en,US,"iPad2,4"
14347,2020-04-05,en,US,"iPad3,5"
14348,2020-04-04,it,IT,"iPhone7,2"
14349,2020-04-05,en,GB,"iPhone6,2"
14350,2020-04-07,en,AU,"iPhone6,2"
14351,2020-04-01,en,US,"iPhone8,1"
14352,2020-04-05,en,CA,"iPad2,5"
14353,2020-04-02,en,US,"iPhone7,1"
14354,2020-04-06,en,US,"iPhone6,1"
14355,2020-04-06,en,GB,"iPhone6,2"
14356,2020-04-01,zh,CN,"iPhone8,1"
14357,2020-04-05,en,GB,"iPad5,1"
14358,2020-04-06,en,US,"iPad2,5"
14359,2020-04-04,en,US,"iPhone6,1"
14360,2020-04-07,en,US,"iPhone7,2"
14361,2020-04-05,en,US,"iPhone7,1"
14362,2020-04-06,nl,NL,"iPhone5,4"
14363,2020-04-05,en,US,"iPhone8,2"
14364,2020-04-05,en,US,"iPhone4,1"
14365,2020-04-02,en,IE,"iPhone3,1"
14366,2020-04-03,en,IN,"iPad5,4"
14367,2020-04-03,en,US,"iPhone8,2"
14368,2020-04-06,en,US,"iPhone8,2"
14369,2020-04-06,en,US,"iPhone8,1"
14370,2020-04-06,en,US,"iPad2,5"
14371,2020-04-04,en,AU,"iPad2,2"
14372,2020-04-02,en,US,"iPhone5,3"
14373,2020-04-05,en,GB,"iPhone6,2"
14374,2020-04-06,en,US,"iPhone7,1"
14375,2020-04-05,fr,FR,"iPad4,1"
14376,2020-04-04,en,SG,"iPhone7,2"
14377,2020-04-04,en,AU,"iPad4,4"
14378,2020-04-02,en,US,"iPod5,1"
14379,2020-04-07,en,GB,"iPad3,4"
14380,2020-04-06,en,US,"iPhone8,1"
14381,2020-04-01,en,US,"iPhone8,1"
14382,2020-04-07,en,US,"iPhone8,1"
14383,2020-04-06,en,US,"iPad4,5"
14384,2020-04-05,en,SG,"iPhone7,1"
14385,2020-04-02,en,AU,"iPhone8,2"
14386,2020-04-05,en,ID,"iPhone7,2"
14387,2020-04-01,en,BS,"iPhone5,1"
14388,2020-04-07,en,US,"iPhone7,2"
14389,2020-04-02,en,US,"iPad4,1"
14390,2020-04-06,nl,NL,"iPhone6,2"
14391,2020-04-03,en,US,"iPad4,4"
14392,2020-04-05,tr,TR,"iPhone6,1"
14393,2020-04-06,en,US,"iPad5,3"
14394,2020-04-04,en,US,"iPhone6,1"
14395,2020-04-07,vi,TW,"iPad5,2"
14396,2020-04-05,en,US,"iPhone7,1"
14397,2020-04-07,en,IE,"iPad4,1"
14398,2020-04-05,en,CA,"iPod5,1"
14399,2020-04-05,en,US,"iPhone7,2"
14400,2020-04-06,en,GB,"iPad2,5"
14401,2020-04-05,en,US,"iPad2,1"
14402,2020-04-06,es,AD,"iPhone6,1"
14403,2020-04-02,en,US,"iPhone6,1"
14404,2020-04-01,en,GB,"iPhone6,2"
14405,2020-04-06,en,CA,"iPhone6,1"
14406,2020-04-01,en,US,"iPhone8,1"
14407,2020-04-04,en,US,"iPad4,4"
14408,2020-04-02,en,US,"iPhone8,2"
14409,2020-04-04,en,ID,"iPhone6,1"
14410,2020-04-05,en,US,"iPhone7,2"
14411,2020-04-05,en,US,"iPod5,1"
14412,2020-04-02,en,GB,"iPhone6,2"
14413,2020-04-05,en,GB,"iPad5,3"
14414,2020-04-07,es,AR,"iPad2,4"
14415,2020-04-03,en,US,"iPhone8,1"
14416,2020-04-05,en,CA,"iPad2,5"
14417,2020-04-01,en,US,"iPhone7,2"
14418,2020-04-01,it,IT,"iPod5,1"
14419,2020-04-05,en,US,"iPhone6,1"
14420,2020-04-05,en,US,"iPod4,1"
14421,2020-04-01,en,IN,"iPhone6,1"
14422,2020-04-04,en,IL,"iPhone7,1"
14423,2020-04-05,en,ID,"iPhone7,2"
14424,2020-04-04,en,GB,"iPhone6,2"
14425,2020-04-04,en,GB,"iPad4,1"
14426,2020-04-05,en,US,"iPhone6,1"
14427,2020-04-04,en,US,"iPad4,7"
14428,2020-04-06,ar,SA,"iPhone4,1"
14429,2020-04-06,en,US,"iPhone8,2"
14430,2020-04-06,en,US,"iPhone7,2"
14431,2020-04-01,en,RS,"iPhone7,2"
14432,2020-04-02,en,US,"iPhone6,1"
14433,2020-04-06,es,MX,"iPhone3,2"
14434,2020-04-02,en,GB,"iPhone4,1"
14435,2020-04-01,en,US,"iPhone6,1"
14436,2020-04-06,en,US,"iPad3,5"
14437,2020-04-07,en,US,"iPhone6,1"
14438,2020-04-07,en,US,"iPhone8,1"
14439,2020-04-01,en,US,"iPhone5,2"
14440,2020-04-07,en,US,"iPhone8,1"
14441,2020-04-02,en,US,"iPad2,5"
14442,2020-04-05,en,GB,"iPhone7,2"
14443,2020-04-06,de,DE,"iPhone7,2"
14444,2020-04-06,en,US,"iPhone8,1"
14445,2020-04-04,he,IL,"iPhone7,2"
14446,2020-04-01,en,CA,"iPhone5,3"
14447,2020-04-06,nl,NL,"iPhone5,2"
14448,2020-04-04,en,GB,"iPad4,1"
14449,2020-04-07,en,US,"iPhone7,2"
14450,2020-04-04,en,OM,"iPad3,5"
14451,2020-04-07,en,CA,"iPhone3,2"
14452,2020-04-05,en,US,"iPhone6,1"
14453,2020-04-05,en,US,"iPhone8,1"
14454,2020-04-06,en,US,"iPhone6,1"
14455,2020-04-06,pt,BR,"iPhone7,1"
14456,2020-04-01,en,GB,"iPhone7,2"
14457,2020-04-04,en,US,"iPod7,1"
14458,2020-04-02,en,GB,"iPhone6,2"
14459,2020-04-06,tr,TR,"iPhone7,1"
14460,2020-04-07,en,US,"iPhone6,1"
14461,2020-04-06,en,US,"iPod7,1"
14462,2020-04-05,nl,NL,"iPhone5,2"
14463,2020-04-07,en,CA,"iPhone7,2"
14464,2020-04-07,en,AE,"iPad4,1"
14465,2020-04-01,de,DE,"iPad2,5"
14466,2020-04-05,en,CA,"iPhone5,1"
14467,2020-04-02,en,US,"iPhone6,1"
14468,2020-04-06,nb,NO,"iPhone6,2"
14469,2020-04-05,en,US,"iPhone6,1"
14470,2020-04-04,zh,Ha,"iPhone7,1"
14471,2020-04-06,en,GB,"iPhone7,1"
14472,2020-04-04,zh,CN,"iPad4,4"
14473,2020-04-07,de,DE,"iPhone6,2"
14474,2020-04-03,en,GB,"iPhone6,2"
14475,2020-04-04,en,US,"iPhone7,2"
14476,2020-04-03,en,US,"iPhone4,1"
14477,2020-04-03,fr,CA,"iPhone7,2"
14478,2020-04-06,en,US,"iPhone8,1"
14479,2020-04-01,en,US,"iPhone7,2"
14480,2020-04-04,en,US,"iPod5,1"
14481,2020-04-07,en,US,"iPhone5,3"
14482,2020-04-05,en,GB,"iPad5,3"
14483,2020-04-02,en,US,"iPad2,5"
14484,2020-04-07,en,AU,"iPad2,5"
14485,2020-04-07,en,US,"iPhone8,1"
14486,2020-04-04,th,TH,"iPad3,4"
14487,2020-04-02,zh,Ha,"iPhone7,1"
14488,2020-04-04,en,US,"iPad2,5"
14489,2020-04-04,en,US,"iPhone5,3"
14490,2020-04-01,id,ID,"iPhone3,1"
14491,2020-04-05,en,US,"iPod5,1"
14492,2020-04-06,en,GB,"iPad2,5"
14493,2020-04-06,en,US,"iPad2,1"
14494,2020-04-04,en,US,"iPhone8,1"
14495,2020-04-07,en,US,"iPad2,5"
14496,2020-04-05,fr,FR,"iPad4,4"
14497,2020-04-04,ar,SA,"iPhone3,1"
14498,2020-04-01,ja,JP,"iPhone6,1"
14499,2020-04-03,en,AU,"iPad4,1"
14500,2020-04-06,en,US,"iPhone4,1"
14501,2020-04-06,en,US,"iPhone7,2"
14502,2020-04-03,ja,JP,"iPhone3,1"
14503,2020-04-05,es,CO,"iPad2,4"
14504,2020-04-05,en,US,"iPhone8,2"
14505,2020-04-02,en,US,"iPhone7,2"
14506,2020-04-03,en,US,"iPhone8,1"
14507,2020-04-03,lv,LV,"iPhone4,1"
14508,2020-04-06,en,US,"iPhone7,2"
14509,2020-04-06,en,GB,"iPhone8,1"
14510,2020-04-07,en,US,"iPhone8,1"
14511,2020-04-05,en,MY,"iPhone7,2"
14512,2020-04-06,en,US,"iPad4,4"
14513,2020-04-06,fr,US,"iPhone6,1"
14514,2020-04-04,en,US,"iPhone5,3"
14515,2020-04-01,en,US,"iPad3,4"
14516,2020-04-05,en,US,"iPad4,5"
14517,2020-04-02,en,US,"iPod7,1"
14518,2020-04-01,en,US,"iPhone7,2"
14519,2020-04-02,en,US,"iPhone5,1"
14520,2020-04-05,en,MY,"iPhone8,1"
14521,2020-04-01,zh,CN,"iPhone7,2"
14522,2020-04-04,en,KW,"iPhone5,2"
14523,2020-04-06,en,US,"iPhone6,1"
14524,2020-04-03,en,US,"iPhone7,2"
14525,2020-04-06,en,US,"iPhone7,2"
14526,2020-04-05,en,ID,"iPhone5,2"
14527,2020-04-03,en,CA,"iPhone5,1"
14528,2020-04-07,en,US,"iPhone7,2"
14529,2020-04-05,en,US,"iPhone8,1"
14530,2020-04-06,en,US,"iPhone8,1"
14531,2020-04-03,fr,CA,"iPhone4,1"
14532,2020-04-07,en,US,"iPhone6,1"
14533,2020-04-05,en,GB,"iPad4,1"
14534,2020-04-06,en,US,"iPhone8,1"
14535,2020-04-01,en,US,"iPhone6,1"
14536,2020-04-04,en,US,"iPhone8,2"
14537,2020-04-04,en,AU,"iPhone5,4"
14538,2020-04-04,en,US,"iPad2,5"
14539,2020-04-06,en,US,"iPhone8,1"
14540,2020-04-03,en,US,"iPhone6,1"
14541,2020-04-01,en,PH,"iPad3,4"
14542,2020-04-03,en,GB,"iPhone7,1"
14543,2020-04-06,fr,FR,"iPad2,4"
14544,2020-04-05,sv,SE,"iPhone7,1"
14545,2020-04-05,en,US,"iPad2,4"
14546,2020-04-01,en,US,"iPhone3,1"
14547,2020-04-02,en,GB,"iPhone8,1"
14548,2020-04-04,ja,PH,"iPad4,4"
14549,2020-04-07,en,US,"iPad3,1"
14550,2020-04-05,es,MX,"iPad4,4"
14551,2020-04-01,en,US,"iPhone7,2"
14552,2020-04-06,en,KE,"iPhone4,1"
14553,2020-04-04,en,GB,"iPhone6,2"
14554,2020-04-02,en,US,"iPhone8,2"
14555,2020-04-04,en,NO,"iPad2,5"
14556,2020-04-02,en,ID,"iPhone6,1"
14557,2020-04-06,en,BR,"iPhone7,2"
14558,2020-04-06,en,US,"iPhone5,1"
14559,2020-04-06,en,US,"iPad4,4"
14560,2020-04-06,en,US,"iPhone8,1"
14561,2020-04-06,sv,SE,"iPhone7,1"
14562,2020-04-04,es,US,"iPhone7,2"
14563,2020-04-02,en,AU,"iPhone5,2"
14564,2020-04-02,en,US,"iPhone6,1"
14565,2020-04-04,ko,Ko,"iPhone7,2"
14566,2020-04-07,en,US,"iPhone8,1"
14567,2020-04-06,en,US,"iPhone5,2"
14568,2020-04-04,en,CA,"iPhone6,1"
14569,2020-04-07,en,US,"iPad4,1"
14570,2020-04-05,en,US,"iPod5,1"
14571,2020-04-04,zh,TW,"iPhone7,2"
14572,2020-04-04,es,MX,"iPad4,7"
14573,2020-04-02,en,PH,"iPhone5,2"
14574,2020-04-05,es,CR,"iPhone7,2"
14575,2020-04-06,en,US,"iPhone7,2"
14576,2020-04-06,en,US,"iPad2,5"
14577,2020-04-06,en,US,"iPhone5,3"
14578,2020-04-06,en,US,"iPhone3,1"
14579,2020-04-07,ru,KG,"iPhone7,2"
14580,2020-04-05,en,GB,"iPad2,5"
14581,2020-04-06,en,US,"iPhone6,1"
14582,2020-04-06,en,CA,"iPhone8,1"
14583,2020-04-05,en,US,"iPad2,5"
14584,2020-04-04,en,US,"iPad2,5"
14585,2020-04-03,en,AU,"iPhone6,1"
14586,2020-04-06,it,IT,"iPhone8,1"
14587,2020-04-01,ru,KG,"iPhone5,2"
14588,2020-04-03,en,US,"iPhone7,1"
14589,2020-04-01,en,US,"iPhone5,1"
14590,2020-04-05,en,CA,"iPad4,1"
14591,2020-04-06,en,US,"iPad4,4"
14592,2020-04-01,fr,PL,"iPhone7,2"
14593,2020-04-03,en,QA,"iPhone7,2"
14594,2020-04-05,en,NZ,"iPod5,1"
14595,2020-04-04,en,US,"iPhone7,1"
14596,2020-04-07,en,US,"iPhone7,2"
14597,2020-04-04,en,US,"iPhone8,2"
14598,2020-04-06,en,US,"iPhone8,1"
14599,2020-04-05,en,US,"iPad2,5"
14600,2020-04-05,en,US,"iPhone7,2"
14601,2020-04-04,en,US,"iPad5,4"
14602,2020-04-05,nb,NO,"iPad3,4"
14603,2020-04-02,en,US,"iPhone5,1"
14604,2020-04-03,en,GB,"iPhone6,2"
14605,2020-04-01,en,US,"iPhone7,2"
14606,2020-04-04,pt,BR,"iPad3,4"
14607,2020-04-05,en,AD,"iPad4,4"
14608,2020-04-06,en,US,"iPhone8,2"
14609,2020-04-04,en,US,"iPhone7,1"
14610,2020-04-02,en,ID,"iPhone6,1"
14611,2020-04-03,en,AU,"iPhone6,2"
14612,2020-04-05,en,US,"iPhone8,2"
14613,2020-04-02,en,US,"iPad2,5"
14614,2020-04-06,en,US,"iPhone8,1"
14615,2020-04-06,pt,PT,"iPhone6,2"
14616,2020-04-04,en,CA,"iPhone5,2"
14617,2020-04-06,en,AU,"iPod7,1"
14618,2020-04-07,en,CA,"iPhone6,1"
14619,2020-04-03,en,IE,"iPod7,1"
14620,2020-04-03,en,US,"iPod7,1"
14621,2020-04-05,en,US,"iPhone5,1"
14622,2020-04-05,en,PH,"iPhone5,2"
14623,2020-04-06,en,US,"iPhone8,1"
14624,2020-04-01,en,CA,"iPhone5,3"
14625,2020-04-07,en,US,"iPhone8,1"
14626,2020-04-06,vi,VN,"iPhone8,2"
14627,2020-04-03,en,US,"iPhone5,3"
14628,2020-04-06,en,CA,"iPhone5,3"
14629,2020-04-01,en,US,"iPod4,1"
14630,2020-04-03,en,US,"iPhone8,1"
14631,2020-04-06,en,US,"iPhone7,2"
14632,2020-04-06,id,ID,"iPhone6,1"
14633,2020-04-06,en,IQ,"iPhone5,1"
14634,2020-04-04,pt,PT,"iPhone6,2"
14635,2020-04-02,en,US,"iPhone6,1"
14636,2020-04-06,en,GB,"iPhone6,2"
14637,2020-04-07,es,AR,"iPhone4,1"
14638,2020-04-02,en,GB,"iPhone5,2"
14639,2020-04-02,en,US,"iPod5,1"
14640,2020-04-07,en,GB,"iPhone5,2"
14641,2020-04-06,da,DK,"iPhone8,1"
14642,2020-04-07,en,FR,"iPhone4,1"
14643,2020-04-04,sv,SE,"iPhone8,1"
14644,2020-04-05,en,US,"iPhone5,3"
14645,2020-04-06,it,US,"iPhone5,2"
14646,2020-04-02,en,US,"iPhone7,2"
14647,2020-04-01,en,US,"iPhone8,2"
14648,2020-04-07,ga,IE,"iPod5,1"
14649,2020-04-05,en,US,"iPad2,3"
14650,2020-04-05,en,US,"iPhone6,1"
14651,2020-04-07,en,CA,"iPhone6,1"
14652,2020-04-05,en,US,"iPhone8,1"
14653,2020-04-06,en,AU,"iPhone5,4"
14654,2020-04-05,en,US,"iPhone8,1"
14655,2020-04-04,en,US,"iPhone7,2"
14656,2020-04-05,nb,NO,"iPhone8,1"
14657,2020-04-06,ru,RU,"iPhone5,4"
14658,2020-04-04,en,NZ,"iPad4,4"
14659,2020-04-01,en,US,"iPhone3,3"
14660,2020-04-05,en,US,"iPhone8,1"
14661,2020-04-07,en,US,"iPod7,1"
14662,2020-04-03,en,US,"iPad4,1"
14663,2020-04-07,en,US,"iPhone8,1"
14664,2020-04-06,en,US,"iPhone8,1"
14665,2020-04-06,en,US,"iPhone7,2"
14666,2020-04-07,en,AU,"iPhone7,2"
14667,2020-04-05,en,US,"iPhone8,1"
14668,2020-04-03,hr,HR,"iPhone7,2"
14669,2020-04-04,en,US,"iPad4,4"
14670,2020-04-06,en,US,"iPhone3,2"
14671,2020-04-04,en,US,"iPad3,4"
14672,2020-04-05,en,US,"iPhone7,1"
14673,2020-04-02,en,US,"iPhone7,2"
14674,2020-04-02,en,US,"iPhone6,1"
14675,2020-04-06,en,US,"iPod7,1"
14676,2020-04-07,th,TH,"iPad4,2"
14677,2020-04-05,es,EC,"iPhone5,1"
14678,2020-04-06,de,AT,"iPhone3,1"
14679,2020-04-05,en,IN,"iPhone7,2"
14680,2020-04-04,en,US,"iPhone6,1"
14681,2020-04-06,en,CA,"iPhone5,3"
14682,2020-04-07,en,US,"iPhone7,2"
14683,2020-04-03,en,AU,"iPhone7,2"
14684,2020-04-06,en,US,"iPhone7,2"
14685,2020-04-06,en,US,"iPhone8,1"
14686,2020-04-05,en,US,"iPhone6,2"
14687,2020-04-02,en,IE,"iPad4,1"
14688,2020-04-01,en,US,"iPad4,1"
14689,2020-04-04,vi,US,"iPhone5,2"
14690,2020-04-05,fr,CH,"iPhone7,2"
14691,2020-04-07,en,US,"iPhone8,1"
14692,2020-04-06,en,CA,"iPhone8,1"
14693,2020-04-05,en,US,"iPod5,1"
14694,2020-04-03,en,US,"iPad2,2"
14695,2020-04-05,tr,TR,"iPhone6,2"
14696,2020-04-07,en,US,"iPhone8,1"
14697,2020-04-06,en,US,"iPhone7,2"
14698,2020-04-05,en,US,"iPhone7,2"
14699,2020-04-06,en,GB,"iPad5,4"
14700,2020-04-01,en,GB,"iPhone8,2"
14701,2020-04-02,en,US,"iPhone8,1"
14702,2020-04-03,en,US,"iPhone6,1"
14703,2020-04-06,en,US,"iPhone8,1"
14704,2020-04-06,en,US,"iPhone5,3"
14705,2020-04-02,en,US,"iPhone7,1"
14706,2020-04-05,en,US,"iPod5,1"
14707,2020-04-06,en,MY,"iPhone6,1"
14708,2020-04-02,de,DE,"iPad3,3"
14709,2020-04-07,en,AU,"iPhone3,2"
14710,2020-04-02,en,GB,"iPhone8,2"
14711,2020-04-04,en,AU,"iPhone7,1"
14712,2020-04-01,nb,NO,"iPhone8,1"
14713,2020-04-06,en,NZ,"iPhone5,4"
14714,2020-04-02,en,US,"iPhone7,2"
14715,2020-04-07,en,US,"iPad2,5"
14716,2020-04-03,en,US,"iPhone6,1"
14717,2020-04-05,fr,LU,"iPad5,3"
14718,2020-04-05,en,CA,"iPod5,1"
14719,2020-04-02,en,US,"iPhone7,2"
14720,2020-04-06,en,GB,"iPhone8,1"
14721,2020-04-05,en,GB,"iPad4,1"
14722,2020-04-05,en,US,"iPhone6,1"
14723,2020-04-01,en,US,"iPhone8,1"
14724,2020-04-03,en,TH,"iPhone7,2"
14725,2020-04-05,en,15,"iPhone3,1"
14726,2020-04-02,en,US,"iPad4,2"
14727,2020-04-07,de,DE,"iPhone8,1"
14728,2020-04-04,en,US,"iPhone6,1"
14729,2020-04-07,en,GB,"iPhone8,1"
14730,2020-04-02,pt,BR,"iPhone7,1"
14731,2020-04-07,en,CA,"iPhone6,1"
14732,2020-04-05,en,IE,"iPad4,1"
14733,2020-04-05,en,US,"iPhone8,2"
14734,2020-04-06,en,US,"iPad3,4"
14735,2020-04-06,en,US,"iPhone7,2"
14736,2020-04-02,en,BG,"iPhone5,3"
14737,2020-04-06,en,US,"iPhone5,1"
14738,2020-04-06,nl,NL,"iPhone7,1"
14739,2020-04-01,es,ES,"iPhone7,2"
14740,2020-04-04,en,US,"iPhone8,1"
14741,2020-04-07,en,AU,"iPhone8,2"
14742,2020-04-03,en,CA,"iPad2,5"
14743,2020-04-07,ru,LV,"iPhone5,2"
14744,2020-04-04,en,US,"iPhone6,1"
14745,2020-04-06,en,GB,"iPad2,5"
14746,2020-04-01,en,DE,"iPhone7,2"
14747,2020-04-06,en,AR,"iPad4,4"
14748,2020-04-01,fr,LU,"iPhone7,2"
14749,2020-04-06,ru,RU,"iPad4,5"
14750,2020-04-05,en,US,"iPhone6,1"
14751,2020-04-05,en,GB,"iPhone4,1"
14752,2020-04-06,en,US,"iPhone8,1"
14753,2020-04-01,en,US,"iPhone8,1"
14754,2020-04-05,it,CH,"iPad4,1"
14755,2020-04-05,en,US,"iPhone7,2"
14756,2020-04-01,en,CA,"iPad4,5"
14757,2020-04-05,en,AU,"iPhone7,2"
14758,2020-04-05,es,CA,"iPad4,1"
14759,2020-04-03,en,US,"iPad4,1"
14760,2020-04-02,fr,BE,"iPhone5,3"
14761,2020-04-06,pt,BR,"iPhone5,4"
14762,2020-04-06,fr,FR,"iPhone7,2"
14763,2020-04-05,en,US,"iPhone5,2"
14764,2020-04-06,en,US,"iPhone5,3"
14765,2020-04-01,en,US,"iPhone6,1"
14766,2020-04-03,en,US,"iPhone8,1"
14767,2020-04-07,en,US,"iPhone5,3"
14768,2020-04-03,en,US,"iPhone8,2"
14769,2020-04-01,es,ES,"iPhone7,2"
14770,2020-04-01,en,US,"iPhone6,1"
14771,2020-04-06,de,DE,"iPhone7,2"
14772,2020-04-05,en,US,"iPhone6,1"
14773,2020-04-01,en,PH,"iPhone6,2"
14774,2020-04-04,en,GB,"iPhone7,2"
14775,2020-04-06,en,AU,"iPhone8,1"
14776,2020-04-04,it,IT,"iPhone5,2"
14777,2020-04-02,en,US,"iPad2,5"
14778,2020-04-04,zh,TW,"iPhone7,1"
14779,2020-04-03,en,IN,"iPhone8,1"
14780,2020-04-01,ru,RU,"iPad3,6"
14781,2020-04-01,en,US,"iPad4,4"
14782,2020-04-05,en,US,"iPhone6,2"
14783,2020-04-05,en,AU,"iPhone5,4"
14784,2020-04-05,en,US,"iPhone7,1"
14785,2020-04-04,en,GB,"iPhone7,2"
14786,2020-04-06,en,US,"iPhone8,2"
14787,2020-04-02,en,US,"iPhone5,3"
14788,2020-04-05,en,US,"iPhone7,2"
